criterion,model1,model2,cohort_pair,feature,rbo
Performance and Stability,gemma3_4b,mistral,cross,Access to podcasts,0.6023847178015469
Performance and Stability,gemma3_4b,mistral,cross,Broadcast messages to multiple contacts,0.45970045528550535
Performance and Stability,gemma3_4b,mistral,cross,Build photo collage,0.253290908224527
Performance and Stability,gemma3_4b,mistral,cross,Collaborate with others,0.3655854416426254
Performance and Stability,gemma3_4b,mistral,cross,Go Live,0.35406802221730127
Performance and Stability,gemma3_4b,mistral,cross,Keeping up with friends,0.4603176738491269
Performance and Stability,gemma3_4b,mistral,cross,List items for sale,0.6752957990755657
Performance and Stability,gemma3_4b,mistral,cross,Photo effects,0.3257703784397791
Performance and Stability,gemma3_4b,mistral,cross,Play games,0.0
Performance and Stability,gemma3_4b,mistral,cross,Play playlist on shuffle mode,0.8135558359659344
Performance and Stability,gemma3_4b,mistral,cross,Rate movies,0.15176832710346194
Performance and Stability,gemma3_4b,mistral,cross,Search for offer on item,0.1330808491880024
Performance and Stability,gemma3_4b,mistral,cross,Send files,0.24772164243159323
Performance and Stability,gemma3_4b,mistral,cross,Watch streams,0.3884931030112871
Performance and Stability,gemma3_4b,mistral,cross,Write notes,0.7732479444516469
Performance and Stability,qwen3_8b,gptoss20b,open,Access to movies,0.7625404580985983
Performance and Stability,qwen3_8b,gptoss20b,open,Access to podcasts,0.6618200428279143
Performance and Stability,qwen3_8b,gptoss20b,open,Broadcast messages to multiple contacts,0.5840427105679583
Performance and Stability,qwen3_8b,gptoss20b,open,Build photo collage,0.3598309166809297
Performance and Stability,qwen3_8b,gptoss20b,open,Collaborate with others,0.5907874917136529
Performance and Stability,qwen3_8b,gptoss20b,open,Go Live,0.220375458310176
Performance and Stability,qwen3_8b,gptoss20b,open,Keeping up with friends,0.47067997398975764
Performance and Stability,qwen3_8b,gptoss20b,open,List items for sale,0.5398999623138213
Performance and Stability,qwen3_8b,gptoss20b,open,Photo effects,0.2927095019584936
Performance and Stability,qwen3_8b,gptoss20b,open,Play games,0.21056432733384503
Performance and Stability,qwen3_8b,gptoss20b,open,Play playlist on shuffle mode,0.6991663624205896
Performance and Stability,qwen3_8b,gptoss20b,open,Rate movies,0.5413973763320397
Performance and Stability,qwen3_8b,gptoss20b,open,Search for offer on item,0.2960651636021081
Performance and Stability,qwen3_8b,gptoss20b,open,Send files,0.30929001541242795
Performance and Stability,qwen3_8b,gptoss20b,open,Watch streams,0.6450577417377383
Performance and Stability,qwen3_8b,gptoss20b,open,Write notes,0.5812973321130974
Performance and Stability,qwen3_8b,mistral_open,open,Access to movies,0.7288554842706382
Performance and Stability,qwen3_8b,mistral_open,open,Access to podcasts,0.63327939987813
Performance and Stability,qwen3_8b,mistral_open,open,Broadcast messages to multiple contacts,0.5790221849989743
Performance and Stability,qwen3_8b,mistral_open,open,Build photo collage,0.1550517793438721
Performance and Stability,qwen3_8b,mistral_open,open,Collaborate with others,0.5858403723226685
Performance and Stability,qwen3_8b,mistral_open,open,Go Live,0.06937528880834076
Performance and Stability,qwen3_8b,mistral_open,open,Keeping up with friends,0.739464872722596
Performance and Stability,qwen3_8b,mistral_open,open,List items for sale,0.4672452205275791
Performance and Stability,qwen3_8b,mistral_open,open,Photo effects,0.33161282525887714
Performance and Stability,qwen3_8b,mistral_open,open,Play games,0.25569611967203293
Performance and Stability,qwen3_8b,mistral_open,open,Play playlist on shuffle mode,0.7466902006945816
Performance and Stability,qwen3_8b,mistral_open,open,Rate movies,0.5622939779258889
Performance and Stability,qwen3_8b,mistral_open,open,Search for offer on item,0.24832625950226617
Performance and Stability,qwen3_8b,mistral_open,open,Send files,0.3725990161233908
Performance and Stability,qwen3_8b,mistral_open,open,Watch streams,0.7547063632733715
Performance and Stability,qwen3_8b,mistral_open,open,Write notes,0.4804608007833525
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Access to movies,0.701432051247948
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Access to podcasts,0.6752161836781737
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.6051896085022002
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Build photo collage,0.3767717114604612
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Collaborate with others,0.5984531112204305
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Go Live,0.2506869019542885
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Keeping up with friends,0.658508644584656
Performance and Stability,qwen3_8b,deepseekr1_8b,open,List items for sale,0.491574965527068
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Photo effects,0.5181889097649757
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Play games,0.3900320400590737
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Play playlist on shuffle mode,0.6497552080810154
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Rate movies,0.4944181171758514
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Search for offer on item,0.4076743448164126
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Send files,0.22955196030025937
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Watch streams,0.4789000420884589
Performance and Stability,qwen3_8b,deepseekr1_8b,open,Write notes,0.5431213399885602
Performance and Stability,qwen3_8b,openai,cross,Access to movies,0.7170874067910913
Performance and Stability,qwen3_8b,openai,cross,Access to podcasts,0.763767165753397
Performance and Stability,qwen3_8b,openai,cross,Broadcast messages to multiple contacts,0.5486316832001628
Performance and Stability,qwen3_8b,openai,cross,Build photo collage,0.4193789300644272
Performance and Stability,qwen3_8b,openai,cross,Collaborate with others,0.58265744695098
Performance and Stability,qwen3_8b,openai,cross,Go Live,0.17100199528268942
Performance and Stability,qwen3_8b,openai,cross,Keeping up with friends,0.6124045201562828
Performance and Stability,qwen3_8b,openai,cross,List items for sale,0.6294642126904735
Performance and Stability,qwen3_8b,openai,cross,Photo effects,0.3136185632257622
Performance and Stability,qwen3_8b,openai,cross,Play games,0.2989897336323062
Performance and Stability,qwen3_8b,openai,cross,Play playlist on shuffle mode,0.6732914216428039
Performance and Stability,qwen3_8b,openai,cross,Rate movies,0.44328992936382017
Performance and Stability,qwen3_8b,openai,cross,Search for offer on item,0.39052095439268436
Performance and Stability,qwen3_8b,openai,cross,Send files,0.35353912408858135
Performance and Stability,qwen3_8b,openai,cross,Watch streams,0.6841589652255264
Performance and Stability,qwen3_8b,openai,cross,Write notes,0.5485997143691324
Performance and Stability,qwen3_8b,gemini,cross,Access to movies,0.4392731723785745
Performance and Stability,qwen3_8b,gemini,cross,Access to podcasts,0.5268978069113027
Performance and Stability,qwen3_8b,gemini,cross,Broadcast messages to multiple contacts,0.6713140431457725
Performance and Stability,qwen3_8b,gemini,cross,Build photo collage,0.3774929260660355
Performance and Stability,qwen3_8b,gemini,cross,Collaborate with others,0.5290706266592043
Performance and Stability,qwen3_8b,gemini,cross,Go Live,0.13991137250687383
Performance and Stability,qwen3_8b,gemini,cross,Keeping up with friends,0.45303098197497427
Performance and Stability,qwen3_8b,gemini,cross,List items for sale,0.3980902368489594
Performance and Stability,qwen3_8b,gemini,cross,Photo effects,0.34595702139656154
Performance and Stability,qwen3_8b,gemini,cross,Play games,0.202909392955821
Performance and Stability,qwen3_8b,gemini,cross,Play playlist on shuffle mode,0.6775991148919812
Performance and Stability,qwen3_8b,gemini,cross,Rate movies,0.3323842141786602
Performance and Stability,qwen3_8b,gemini,cross,Search for offer on item,0.24726348816712426
Performance and Stability,qwen3_8b,gemini,cross,Send files,0.3208745937756521
Performance and Stability,qwen3_8b,gemini,cross,Watch streams,0.433625503924574
Performance and Stability,qwen3_8b,gemini,cross,Write notes,0.3826399182490612
Performance and Stability,qwen3_8b,anthropic,cross,Access to movies,0.7381675074720013
Performance and Stability,qwen3_8b,anthropic,cross,Access to podcasts,0.7346424858226516
Performance and Stability,qwen3_8b,anthropic,cross,Broadcast messages to multiple contacts,0.7125093521059256
Performance and Stability,qwen3_8b,anthropic,cross,Build photo collage,0.28577235547665686
Performance and Stability,qwen3_8b,anthropic,cross,Collaborate with others,0.6689067854358428
Performance and Stability,qwen3_8b,anthropic,cross,Go Live,0.18221464010959124
Performance and Stability,qwen3_8b,anthropic,cross,Keeping up with friends,0.623630436801855
Performance and Stability,qwen3_8b,anthropic,cross,List items for sale,0.5747346842385661
Performance and Stability,qwen3_8b,anthropic,cross,Photo effects,0.3248209821604914
Performance and Stability,qwen3_8b,anthropic,cross,Play games,0.41580737327923023
Performance and Stability,qwen3_8b,anthropic,cross,Play playlist on shuffle mode,0.7246769897895312
Performance and Stability,qwen3_8b,anthropic,cross,Rate movies,0.46217324844591073
Performance and Stability,qwen3_8b,anthropic,cross,Search for offer on item,0.29033075743999914
Performance and Stability,qwen3_8b,anthropic,cross,Send files,0.31547487352939885
Performance and Stability,qwen3_8b,anthropic,cross,Watch streams,0.33138886673659035
Performance and Stability,qwen3_8b,anthropic,cross,Write notes,0.5601063954436597
Performance and Stability,qwen3_8b,mistral,cross,Access to movies,0.7781854693632888
Performance and Stability,qwen3_8b,mistral,cross,Access to podcasts,0.7762713988871087
Performance and Stability,qwen3_8b,mistral,cross,Broadcast messages to multiple contacts,0.7179539999829402
Performance and Stability,qwen3_8b,mistral,cross,Build photo collage,0.40164010703543956
Performance and Stability,qwen3_8b,mistral,cross,Collaborate with others,0.3284123612548835
Performance and Stability,qwen3_8b,mistral,cross,Go Live,0.38814064193580655
Performance and Stability,qwen3_8b,mistral,cross,Keeping up with friends,0.7212778938932431
Performance and Stability,qwen3_8b,mistral,cross,List items for sale,0.6504147704520864
Performance and Stability,qwen3_8b,mistral,cross,Photo effects,0.3903416523474141
Performance and Stability,qwen3_8b,mistral,cross,Play games,0.0
Performance and Stability,qwen3_8b,mistral,cross,Play playlist on shuffle mode,0.7200950837826575
Performance and Stability,qwen3_8b,mistral,cross,Rate movies,0.16552054436011632
Performance and Stability,qwen3_8b,mistral,cross,Search for offer on item,0.3743205240026946
Performance and Stability,qwen3_8b,mistral,cross,Send files,0.24105036669319277
Performance and Stability,qwen3_8b,mistral,cross,Watch streams,0.22507767951206012
Performance and Stability,qwen3_8b,mistral,cross,Write notes,0.690499884729627
Performance and Stability,gptoss20b,mistral_open,open,Access to movies,0.7622693730493852
Performance and Stability,gptoss20b,mistral_open,open,Access to podcasts,0.7865524290211272
Performance and Stability,gptoss20b,mistral_open,open,Broadcast messages to multiple contacts,0.648650878509411
Performance and Stability,gptoss20b,mistral_open,open,Build photo collage,0.14687226969761916
Performance and Stability,gptoss20b,mistral_open,open,Collaborate with others,0.5249928389877981
Performance and Stability,gptoss20b,mistral_open,open,Go Live,0.1578749899517356
Performance and Stability,gptoss20b,mistral_open,open,Keeping up with friends,0.36971313710048953
Performance and Stability,gptoss20b,mistral_open,open,List items for sale,0.43494843998062405
Performance and Stability,gptoss20b,mistral_open,open,Photo effects,0.33336016022478937
Performance and Stability,gptoss20b,mistral_open,open,Play games,0.3446153688627384
Performance and Stability,gptoss20b,mistral_open,open,Play playlist on shuffle mode,0.7845289958905093
Performance and Stability,gptoss20b,mistral_open,open,Rate movies,0.6050247125772125
Performance and Stability,gptoss20b,mistral_open,open,Search for offer on item,0.28980859818619215
Performance and Stability,gptoss20b,mistral_open,open,Send files,0.044454209384899517
Performance and Stability,gptoss20b,mistral_open,open,Watch streams,0.6012885153421709
